code_unit;EGI_x;date;SLOC;amount;Hm;Consumption;ritase;EGI_y;HM;Production OB
EX44;EGI 87;2022-08-11;CN403;1988.0;46436.0;0.0;232.0;;;
EX44;EGI 87;2022-08-12;CN403;1899.0;46475.0;0.0;244.0;;;
EX44;EGI 87;2022-08-13;CN403;1734.0;46514.0;0.0;191.0;;;
EX44;EGI 87;2022-08-14;CN403;2008.0;46554.0;0.0;272.0;;;
EX44;EGI 87;2022-08-15;CN403;1662.0;46592.0;0.0;154.0;;;
EX44;EGI 87;2022-08-16;CN403;2128.0;46632.0;0.0;203.0;;;
EX44;EGI 87;2022-08-17;CN403;856.0;23331.0;0.0;108.0;;;
EX44;EGI 87;2022-08-18;CN403;2039.0;46697.0;0.0;195.0;;;
EX44;EGI 87;2022-08-19;CN403;1894.0;46736.0;0.0;48.0;;;
EX44;EGI 87;2022-08-20;CN403;1624.0;46770.0;0.0;143.0;;;
EX44;EGI 87;2022-08-21;CN403;1781.0;46810.0;0.0;180.0;;;
EX44;EGI 87;2022-08-22;CN403;1953.0;46848.0;0.0;124.0;;;
EX44;EGI 87;2022-08-23;CN403;1407.0;46884.0;0.0;0.0;;;
EX44;EGI 87;2022-08-24;CN403;1234.0;46912.0;0.0;0.0;;;
EX44;EGI 87;2022-08-25;CN404;1202.0;46934.0;0.0;0.0;;;
EX44;EGI 87;2022-08-26;CN404;1472.0;46971.0;0.0;3.0;;;
EX44;EGI 87;2022-08-27;CN404;1879.0;47006.0;0.0;223.0;;;
EX44;EGI 87;2022-08-28;CN404;1959.0;47048.0;0.0;236.0;;;
EX44;EGI 87;2022-08-29;CN404;1485.0;47086.0;0.0;189.0;;;
EX44;EGI 87;2022-08-30;CN404;1143.0;23553.0;0.0;131.0;;;
EX44;EGI 87;2022-08-31;CN404;2051.0;47135.0;0.0;136.0;;;
EX44;EGI 87;2022-09-01;CN404;1896.0;47184.0;0.0;206.0;;;
EX44;EGI 87;2022-09-02;CN404;1858.0;47224.0;0.0;171.0;;;
EX44;EGI 87;2022-09-03;CN404;1553.0;47257.0;0.0;137.0;;;
EX44;EGI 87;2022-09-04;CN404;988.0;23641.0;0.0;122.0;;;
EX44;EGI 87;2022-09-05;CN404;948.0;23653.0;0.0;85.0;;;
EX44;EGI 87;2022-09-06;CN404;1949.0;47337.0;0.0;233.0;;;
EX44;EGI 87;2022-09-07;CN404;1843.0;47380.0;0.0;224.0;;;
EX44;EGI 87;2022-09-08;CN404;1023.0;23705.0;0.0;172.0;;;
EX44;EGI 87;2022-09-09;CN404;560.0;23712.0;0.0;2.0;;;
EX44;EGI 87;2022-09-26;CN404;866.0;23783.0;0.0;217.0;;;
EX44;EGI 87;2022-10-10;CN403;1201.0;23810.0;0.0;254.0;;;
EX44;EGI 87;2022-10-13;CN403;1025.0;23826.0;0.0;142.0;;;
EX44;EGI 87;2022-10-14;CN403;240.0;23835.0;0.0;125.0;;;
EX44;EGI 87;2022-10-14;CN404;618.0;23833.0;0.0;125.0;;;
EX44;EGI 87;2022-10-15;CN403;794.0;23844.0;0.0;258.0;;;
EX44;EGI 87;2022-10-15;CN404;1094.0;23855.0;0.0;258.0;;;
EX44;EGI 87;2022-10-16;CN403;1085.0;23885.0;0.0;260.0;;;
EX44;EGI 87;2022-10-16;CN404;473.0;23871.0;0.0;260.0;;;
EX44;EGI 87;2022-10-17;CN403;1993.0;47773.0;0.0;193.0;;;
EX44;EGI 87;2022-10-18;CN403;856.0;23900.0;0.0;222.0;;;
EX44;EGI 87;2022-10-18;CN404;850.0;23910.0;0.0;222.0;;;
EX44;EGI 87;2022-10-19;CN403;490.0;23914.0;0.0;202.0;;;
EX44;EGI 87;2022-10-19;CN404;1055.0;23925.0;0.0;202.0;;;
EX44;EGI 87;2022-10-20;CN404;2190.0;47881.0;0.0;255.0;;;
EX44;EGI 87;2022-10-21;CN404;1905.0;47921.0;0.0;235.0;;;
EX44;EGI 87;2022-10-22;CN403;1946.0;47962.0;0.0;236.0;;;
EX44;EGI 87;2022-10-23;CN403;1082.0;23996.0;0.0;0.0;;;
EX44;EGI 87;2022-10-23;CN404;1129.0;24007.0;0.0;0.0;;;
EX44;EGI 87;2022-10-24;CN403;1901.0;24018.0;0.0;0.0;;;
EX44;EGI 87;2022-10-25;CN403;957.0;24038.0;0.0;0.0;;;
EX44;EGI 87;2022-10-25;CN405;305.0;24041.0;0.0;0.0;;;
EX44;EGI 87;2022-10-26;CN403;960.0;24051.0;0.0;0.0;;;
EX44;EGI 87;2022-10-27;CN403;1684.0;48131.0;0.0;0.0;;;
EX44;EGI 87;2022-10-28;CN403;2117.0;48171.0;0.0;93.0;;;
EX44;EGI 87;2022-10-29;CN403;2114.0;48214.0;0.0;275.0;;;
EX44;EGI 87;2022-10-30;CN403;1092.0;24123.0;0.0;159.0;;;
EX44;EGI 87;2022-10-30;CN404;1100.0;24134.0;0.0;159.0;;;
EX44;EGI 87;2022-10-31;CN403;1857.0;48299.0;0.0;159.0;;;
EX44;EGI 87;2022-11-01;CN403;948.0;24174.0;0.0;265.0;;;
EX44;EGI 87;2022-11-01;CN404;1107.0;0.0;0.0;265.0;;;
EX44;EGI 87;2022-11-02;CN404;2174.0;49099.0;0.0;256.0;;;
EX44;EGI 87;2022-11-03;CN404;2085.0;49861.0;0.0;213.0;;;
EX44;EGI 87;2022-11-04;CN403;1140.0;24946.0;0.0;148.0;;;
EX44;EGI 87;2022-11-04;CN404;304.0;24231.0;0.0;148.0;;;
EX44;EGI 87;2022-11-05;CN403;947.0;24962.0;0.0;160.0;;;
EX44;EGI 87;2022-11-05;CN404;1065.0;24956.0;0.0;160.0;;;
EX44;EGI 87;2022-11-06;CN403;1570.0;49961.0;0.0;146.0;;;
EX44;EGI 87;2022-11-07;CN404;1028.0;25006.0;0.0;217.0;;;
EX44;EGI 87;2022-11-07;CN405;723.0;24998.0;0.0;217.0;;;
EX44;EGI 87;2022-11-08;CN403;1078.0;24297.0;0.0;258.0;;;
EX44;EGI 87;2022-11-08;CN404;989.0;24307.0;0.0;258.0;;;
EX44;EGI 87;2022-11-09;CN403;2145.0;48646.0;0.0;212.0;;;
EX44;EGI 87;2022-11-10;CN403;1052.0;24340.0;0.0;171.0;;;
EX44;EGI 87;2022-11-10;CN404;320.0;24344.0;0.0;171.0;;;
EX44;EGI 87;2022-11-11;CN403;1062.0;24355.0;0.0;90.0;;;
EX44;EGI 87;2022-11-11;CN404;912.0;24363.0;0.0;90.0;;;
EX44;EGI 87;2022-11-12;CN403;1511.0;48751.0;0.0;168.0;;;
EX44;EGI 87;2022-11-13;CN403;1132.0;24401.0;0.0;266.0;;;
EX44;EGI 87;2022-11-13;CN404;1078.0;24389.0;0.0;266.0;;;
EX44;EGI 87;2022-11-14;CN403;870.0;24409.0;0.0;192.0;;;
EX44;EGI 87;2022-11-14;CN404;859.0;24418.0;0.0;192.0;;;
EX44;EGI 87;2022-11-15;CN404;2291.0;48870.0;0.0;141.0;;;
EX44;EGI 87;2022-11-16;CN403;1125.0;24460.0;0.0;192.0;;;
EX44;EGI 87;2022-11-16;CN404;804.0;24448.0;0.0;192.0;;;
EX44;EGI 87;2022-11-17;CN403;1820.0;48952.0;0.0;199.0;;;
EX44;EGI 87;2022-11-18;CN403;328.0;24486.0;0.0;59.0;;;
EX44;EGI 87;2022-11-19;CN403;2511.0;73495.0;0.0;165.0;;;
EX44;EGI 87;2022-11-20;CN403;1177.0;24518.0;0.0;173.0;;;
EX44;EGI 87;2022-11-20;CN404;694.0;24525.0;0.0;173.0;;;
EX44;EGI 87;2022-11-21;CN403;1097.0;24536.0;0.0;264.0;;;
EX44;EGI 87;2022-11-21;CN404;921.0;24547.0;0.0;264.0;;;
EX44;EGI 87;2022-11-22;CN404;2199.0;49124.0;0.0;248.0;;;
EX44;EGI 87;2022-11-23;CN404;2030.0;49164.0;0.0;219.0;;;
EX44;EGI 87;2022-11-24;CN404;1680.0;49199.0;0.0;267.0;;;
EX44;EGI 87;2022-11-25;CN403;1057.0;24626.0;0.0;271.0;;;
EX44;EGI 87;2022-11-25;CN404;1038.0;24615.0;0.0;271.0;;;
EX44;EGI 87;2022-11-26;CN403;1101.0;24640.0;0.0;121.0;;;
EX44;EGI 87;2022-11-26;CN404;241.0;24629.0;0.0;121.0;;;
EX44;EGI 87;2022-11-27;CN403;1083.0;24661.0;0.0;264.0;;;
EX44;EGI 87;2022-11-27;CN404;1122.0;24650.0;0.0;264.0;;;
EX44;EGI 87;2022-11-28;CN403;1086.0;24683.0;0.0;214.0;;;
EX44;EGI 87;2022-11-28;CN404;1052.0;24671.0;0.0;214.0;;;
EX44;EGI 87;2022-11-29;CN404;1860.0;49394.0;0.0;218.0;;;
EX44;EGI 87;2022-11-30;CN403;723.0;24717.0;0.0;169.0;;;
EX44;EGI 87;2022-11-30;CN404;946.0;24710.0;0.0;169.0;;;
EX44;EGI 87;2022-12-01;CN404;1360.0;49454.0;0.0;112.0;;;
EX44;EGI 87;2022-12-02;CN403;2145.0;49494.0;0.0;133.0;;;
EX44;EGI 87;2022-12-03;CN404;2223.0;49536.0;0.0;0.0;;;
EX44;EGI 87;2022-12-04;CN403;778.0;24782.0;0.0;0.0;;;
EX44;EGI 87;2022-12-04;CN404;1125.0;24793.0;0.0;0.0;;;
EX44;EGI 87;2022-12-05;CN403;2255.0;49619.0;0.0;2.0;;;
EX44;EGI 87;2022-12-06;CN403;1832.0;49658.0;0.0;150.0;;;
EX44;EGI 87;2022-12-07;CN404;1086.0;24855.0;0.0;260.0;;;
EX44;EGI 87;2022-12-07;CN405;1039.0;24843.0;0.0;260.0;;;
EX44;EGI 87;2022-12-08;CN404;1948.0;49739.0;0.0;237.0;;;
EX44;EGI 87;2022-12-09;CN404;2261.0;49781.0;0.0;254.0;;;
EX44;EGI 87;2022-12-10;CN403;818.0;24914.0;0.0;182.0;;;
EX44;EGI 87;2022-12-10;CN404;1179.0;24906.0;0.0;182.0;;;
EX44;EGI 87;2022-12-11;CN404;2043.0;49859.0;0.0;255.0;;;
EX44;EGI 87;2022-12-12;CN404;629.0;24939.0;0.0;242.0;;;
EX44;EGI 87;2022-12-13;CN404;1314.0;49899.0;0.0;220.0;;;
EX44;EGI 87;2022-12-14;CN403;1136.0;24964.0;110.44444444444444;232.0;;;
EX44;EGI 87;2022-12-14;CN404;994.0;24973.0;95.9090909090909;232.0;;;
EX44;EGI 87;2022-12-15;CN403;1055.0;24984.0;96.8181818181818;279.0;;;
EX44;EGI 87;2022-12-15;CN404;1065.0;24995.0;87.5;279.0;;;
EX44;EGI 87;2022-12-16;CN404;1325.0;50013.0;168.66071428571428;101.0;;;
EX44;EGI 87;2022-12-17;CN404;1003.0;50039.0;0.0;159.0;;;
EX44;EGI 87;2022-12-18;CN403;1109.0;25043.0;0.0;252.0;;;
EX44;EGI 87;2022-12-18;CN404;1090.0;25025.0;0.0;252.0;;;
EX44;EGI 87;2022-12-19;CN403;978.0;25064.0;0.0;195.0;;;
EX44;EGI 87;2022-12-19;CN404;1084.0;25053.0;0.0;195.0;;;
EX44;EGI 87;2022-12-20;CN403;2056.0;50160.0;0.0;239.0;;;
EX44;EGI 87;2022-12-21;CN403;1111.0;25107.0;0.0;133.0;;;
EX44;EGI 87;2022-12-21;CN404;1068.0;25096.0;0.0;133.0;;;
EX44;EGI 87;2022-12-22;CN403;2052.0;50246.0;0.0;140.0;;;
EX44;EGI 87;2022-12-23;CN403;1987.0;25149.0;0.0;161.0;;;
EX44;EGI 87;2022-12-24;CN403;1992.0;50330.0;0.0;244.0;;;
EX44;EGI 87;2022-12-25;CN404;1074.0;25181.0;0.0;144.0;;;
EX44;EGI 87;2022-12-26;CN403;2125.0;50388.0;0.0;111.0;;;
EX44;EGI 87;2022-12-27;CN403;1137.0;50427.0;0.0;47.0;;;
EX44;EGI 87;2022-12-28;CN403;2061.0;50463.0;0.0;211.0;;;
EX44;EGI 87;2022-12-29;CN403;1524.0;50499.0;0.0;164.0;;;
EX44;EGI 87;2022-12-30;CN403;2091.0;50535.0;0.0;255.0;;;
EX44;EGI 87;2022-12-31;CN403;1052.0;25284.0;0.0;192.0;;;
