CODE_UNIT,DATE,AMOUNT,HM_CALC,CONSUMPTION,HM_HRS,PRODUCTION_OB,CONSUMPTION_CALC,CONSUMPTION_HRS
EX41,2022-10-22,1551.0,12.0,210.66666666666666,17.0,6231.8,129.25,91.23529411764706
EX41,2022-10-23,1895.0,19.0,88.74444444444444,19.0,5649.5,99.73684210526316,99.73684210526316
EX41,2022-10-24,1575.0,-885.0,38.41797166293811,16.0,6583.2,-1.7796610169491525,98.4375
EX41,2022-10-25,1140.0,920.0,46.34223685815343,22.0,10564.0,1.2391304347826086,51.81818181818182
EX41,2022-10-26,826.0,13.0,94.0,13.0,5868.0,63.53846153846154,63.53846153846154
EX41,2022-10-27,1627.0,4.0,264.5,18.0,7137.6,406.75,90.38888888888889
EX41,2022-10-28,2181.0,21.0,107.0590909090909,22.0,9796.0,103.85714285714286,99.13636363636364
EX41,2022-10-29,1893.0,19.0,113.31666666666663,19.0,7062.0,99.63157894736842,99.63157894736842
EX41,2022-10-30,2453.0,21.0,120.67857142857142,19.0,8023.0,116.80952380952381,129.10526315789474
EX41,2022-10-31,1450.0,14.0,167.15151515151516,20.0,9076.0,103.57142857142857,72.5
EX41,2022-11-01,0.0,13.0,70.53846153846153,22.0,10032.0,0.0,0.0
EX41,2022-11-02,0.0,0.0,,15.0,5372.0,,0.0
EX41,2022-11-03,917.0,0.0,,20.0,9416.0,inf,45.85
EX41,2022-11-04,1381.0,13.0,328.8181818181818,21.0,9406.0,106.23076923076923,65.76190476190476
EX41,2022-11-05,2218.0,21.0,89.11818181818182,22.0,9498.0,105.61904761904762,100.81818181818181
EX41,2022-11-06,846.0,14.0,98.0,10.0,3138.0,60.42857142857143,84.6
EX41,2022-11-07,1766.0,10.0,111.4,14.0,5779.0,176.6,126.14285714285714
EX41,2022-11-08,1980.0,19.0,98.13333333333335,20.0,9863.0,104.21052631578948,99.0
EX41,2022-11-09,2091.0,20.0,91.75,21.0,10141.0,104.55,99.57142857142857
EX41,2022-11-10,731.0,17.0,114.87142857142855,17.0,7473.4,43.0,43.0
EX41,2022-11-11,1413.0,4.0,233.5,19.0,7639.0,353.25,74.36842105263158
EX41,2022-11-12,1338.0,13.0,166.06944444444446,20.0,8478.0,102.92307692307692,66.9
EX41,2022-11-13,2343.0,20.0,107.35,15.0,5124.0,117.15,156.2
EX41,2022-11-14,1698.0,17.0,109.01388888888889,19.0,7954.0,99.88235294117646,89.36842105263158
EX41,2022-11-15,2284.0,20.0,96.30000000000001,21.0,10266.0,114.2,108.76190476190476
EX41,2022-11-16,1992.0,19.0,124.43181818181819,23.0,8945.0,104.84210526315789,86.6086956521739
EX41,2022-11-17,994.0,19.0,106.08333333333334,18.0,7088.0,52.31578947368421,55.22222222222222
EX41,2022-11-18,1335.0,4.0,172.25,15.0,5747.0,333.75,89.0
EX41,2022-11-19,1915.0,21.0,112.8,21.0,7091.0,91.19047619047619,91.19047619047619
EX41,2022-11-20,1133.0,26.0,57.52287581699346,20.0,7590.8,43.57692307692308,56.65
EX41,2022-11-21,0.0,0.0,,10.0,4055.2,,0.0
EX41,2022-11-22,0.0,0.0,,16.0,6614.0,,0.0
EX41,2022-11-23,0.0,0.0,,21.0,8494.0,,0.0
EX41,2022-11-24,1986.0,0.0,,21.0,8643.0,inf,94.57142857142857
EX41,2022-11-25,2240.0,21.0,62.46363636363637,17.0,6191.0,106.66666666666667,131.76470588235293
EX41,2022-11-26,1294.0,13.0,233.35,13.0,5188.0,99.53846153846153,99.53846153846153
EX41,2022-11-27,2366.0,21.0,104.27272727272725,12.0,4754.0,112.66666666666667,197.16666666666666
EX41,2022-11-28,2116.0,19.0,109.85555555555555,16.0,6118.0,111.36842105263158,132.25
EX41,2022-11-29,1763.0,17.0,106.280303030303,22.0,8898.0,103.70588235294117,80.13636363636364
EX41,2022-11-30,1641.0,14.0,107.2142857142857,21.0,9659.0,117.21428571428571,78.14285714285714
EX41,2022-12-01,1521.0,13.0,150.42857142857144,16.0,7826.0,117.0,95.0625
EX41,2022-12-02,2305.0,21.0,111.94545454545454,21.0,7998.0,109.76190476190476,109.76190476190476
EX41,2022-12-03,2341.0,21.0,86.74545454545455,22.0,9632.0,111.47619047619048,106.4090909090909
EX41,2022-12-04,1761.0,18.0,124.55844155844159,22.0,9976.0,97.83333333333333,80.04545454545455
EX41,2022-12-05,2304.0,20.0,119.9,14.0,4833.0,115.2,164.57142857142858
EX41,2022-12-06,1525.0,15.0,189.33333333333334,20.0,9145.0,101.66666666666667,76.25
EX41,2022-12-07,1864.0,17.0,132.02857142857144,16.0,6172.0,109.6470588235294,116.5
EX41,2022-12-08,2255.0,20.0,111.37373737373736,22.0,9552.0,112.75,102.5
EX41,2022-12-09,2342.0,21.0,102.04090909090911,22.0,9669.0,111.52380952380952,106.45454545454545
EX41,2022-12-10,1613.0,14.0,142.41666666666663,13.0,4143.0,115.21428571428571,124.07692307692308
EX41,2022-12-11,2404.0,21.0,111.4818181818182,0.0,0.0,114.47619047619048,inf
EX41,2022-12-12,2459.0,22.0,103.72727272727272,18.0,5331.2,111.77272727272727,136.61111111111111
EX41,2022-12-13,2000.0,18.0,109.8888888888889,22.0,10062.0,111.11111111111111,90.9090909090909
EX41,2022-12-14,2248.0,20.0,122.510101010101,20.0,8233.2,112.4,112.4
EX41,2022-12-15,2029.0,18.0,67.98701298701299,22.0,8952.0,112.72222222222223,92.22727272727273
EX41,2022-12-16,816.0,8.0,214.43333333333334,21.0,8808.0,102.0,38.857142857142854
EX41,2022-12-17,1034.0,20.0,102.52525252525254,13.0,5010.0,51.7,79.53846153846153
EX41,2022-12-18,2177.0,12.0,77.5,21.0,7827.0,181.41666666666666,103.66666666666667
EX41,2022-12-19,2121.0,19.0,124.66477272727275,12.0,4134.0,111.63157894736842,176.75
EX41,2022-12-20,2147.0,19.0,123.3888888888889,23.0,8660.0,113.0,93.34782608695652
EX41,2022-12-21,2354.0,20.0,110.7,22.0,9786.0,117.7,107.0
EX41,2022-12-22,2240.0,21.0,81.4090909090909,21.0,6865.6,106.66666666666667,106.66666666666667
EX41,2022-12-23,1578.0,15.0,138.79464285714283,22.0,8602.4,105.2,71.72727272727273
EX41,2022-12-24,2240.0,22.0,105.30833333333334,22.0,9468.0,101.81818181818181,101.81818181818181
EX41,2022-12-25,1172.0,20.0,100.9090909090909,22.0,9732.0,58.6,53.27272727272727
EX41,2022-12-26,2169.0,11.0,105.1818181818182,21.0,10505.0,197.1818181818182,103.28571428571429
EX41,2022-12-27,1548.0,15.0,120.85,18.0,7452.0,103.2,86.0
EX41,2022-12-28,2125.0,19.0,115.7777777777778,22.0,9030.0,111.84210526315789,96.5909090909091
EX41,2022-12-29,1450.0,15.0,211.41666666666666,21.0,9576.0,96.66666666666667,69.04761904761905
EX41,2022-12-30,2238.0,21.0,104.41818181818181,16.0,7320.0,106.57142857142857,139.875
EX41,2022-12-31,1129.0,11.0,,10.0,2772.0,102.63636363636364,112.9
EX42,2022-01-01,1288.0,0.0,,,0.0,inf,
EX42,2022-01-02,2112.0,20.0,99.63636363636363,,5805.0,105.6,
EX42,2022-01-03,1833.0,18.0,120.11038961038963,,6407.0,101.83333333333333,
EX42,2022-01-04,2081.0,19.0,103.68181818181819,,6837.0,109.52631578947368,
EX42,2022-01-05,771.0,7.0,603.5833333333334,,5805.0,110.14285714285714,
EX42,2022-01-06,1182.0,21.0,96.4090909090909,,8299.0,56.285714285714285,
EX42,2022-01-07,2421.0,11.0,181.375,,2924.0,220.0909090909091,
EX42,2022-01-08,1823.0,17.0,174.95,,6407.0,107.23529411764706,
EX42,2022-01-09,1182.0,20.0,101.8,,5805.0,59.1,
EX42,2022-01-10,1018.0,11.0,100.4545454545455,,4558.0,92.54545454545455,
EX42,2022-01-11,1460.0,4.0,12.25,,3139.0,365.0,
EX42,2022-01-12,791.0,7.0,174.5714285714286,,8471.0,113.0,
EX42,2022-01-13,1222.0,11.0,111.0909090909091,,3784.0,111.0909090909091,
EX42,2022-01-14,1015.0,22.0,104.59166666666667,,7052.0,46.13636363636363,
EX42,2022-01-15,2296.0,11.0,76.0,,6923.0,208.72727272727272,
EX42,2022-01-16,1941.0,17.0,127.61805555555554,,8084.0,114.17647058823529,
EX42,2022-01-17,1054.0,24.0,129.95555555555558,,10019.0,43.916666666666664,
EX42,2022-01-18,2737.0,10.0,81.5,,6278.0,273.7,
EX42,2022-01-19,2052.0,19.0,56.28977272727275,,7138.0,108.0,
EX42,2022-01-20,2364.0,20.0,108.85,,7783.0,118.2,
EX42,2022-01-21,2045.0,18.0,126.975,,7568.0,113.61111111111111,
EX42,2022-01-22,2419.0,22.0,108.4090909090909,,8557.0,109.95454545454545,
EX42,2022-01-23,2124.0,20.0,93.0,,10320.0,106.2,
EX42,2022-01-24,1455.0,13.0,98.95,,10664.0,111.92307692307692,
EX42,2022-01-25,1607.0,14.0,78.85714285714286,,7826.0,114.78571428571429,
EX42,2022-01-26,2239.0,20.0,116.55,,10707.0,111.95,
EX42,2022-01-27,2416.0,23.0,100.83333333333334,,7009.0,105.04347826086956,
EX42,2022-01-28,1793.0,16.0,90.98333333333335,,7353.0,112.0625,
EX42,2022-01-29,1896.0,16.0,151.51666666666665,,7482.0,118.5,
EX42,2022-01-30,1977.0,15.0,146.5625,,8729.0,131.8,
EX42,2022-01-31,1225.0,26.0,118.57575757575756,,7052.0,47.11538461538461,
EX42,2022-02-01,2779.0,10.0,96.5,,10234.0,277.9,
EX42,2022-02-02,2129.0,20.0,113.66666666666664,,9847.0,106.45,
EX42,2022-02-03,2260.0,20.0,117.030303030303,,10105.0,113.0,
EX42,2022-02-04,2180.0,21.0,86.12727272727273,,9546.0,103.80952380952381,
EX42,2022-02-05,768.0,15.0,131.94444444444446,,5934.0,51.2,
EX42,2022-02-06,950.0,11.0,107.6363636363636,,4042.0,86.36363636363636,
EX42,2022-02-07,1632.0,4.0,216.75,,3010.0,408.0,
EX42,2022-02-08,867.0,10.0,107.91666666666666,,8385.0,86.7,
EX42,2022-02-09,793.0,205.0,5.004878048780488,,2193.0,3.868292682926829,
EX42,2022-02-10,2281.0,22.0,112.08333333333334,,8901.0,103.68181818181819,
EX42,2022-02-11,1844.0,16.0,135.5,,6149.0,115.25,
EX42,2022-02-12,1230.0,11.0,111.8181818181818,,5418.0,111.81818181818181,
EX42,2022-02-13,2298.0,22.0,101.27272727272725,,9460.0,104.45454545454545,
EX42,2022-02-14,2001.0,19.0,91.48333333333333,,8600.0,105.3157894736842,
EX42,2022-02-15,825.0,17.0,97.39583333333334,,7095.0,48.529411764705884,
EX42,2022-02-16,2109.0,11.0,73.0909090909091,,5160.0,191.72727272727272,
EX42,2022-02-17,804.0,-192.0,15.368269921033741,,7439.0,-4.1875,
EX42,2022-02-18,0.0,0.0,,,5074.0,,
EX42,2022-02-19,0.0,0.0,,,9847.0,,
EX42,2022-02-20,223.0,0.0,,,8514.0,inf,
EX42,2022-02-21,2103.0,21.0,78.66363636363636,,10062.0,100.14285714285714,
EX42,2022-02-22,1259.0,11.0,138.68333333333334,,2279.0,114.45454545454545,
EX42,2022-02-23,1960.0,19.0,117.42613636363637,,8858.0,103.15789473684211,
EX42,2022-02-24,1514.0,16.0,157.58333333333331,,7568.0,94.625,
EX42,2022-02-25,1848.0,19.0,92.8777777777778,,8987.0,97.26315789473684,
EX42,2022-02-26,2054.0,20.0,106.125,,7353.0,102.7,
EX42,2022-02-27,2075.0,22.0,94.73333333333333,,9030.0,94.31818181818181,
EX42,2022-02-28,2264.0,20.0,78.35,,2494.0,113.2,
EX42,2022-03-01,1197.0,12.0,185.2777777777778,,7654.0,99.75,
EX42,2022-03-02,1730.0,16.0,167.1818181818182,,8299.0,108.125,
EX42,2022-03-03,1987.0,19.0,57.69886363636363,,8385.0,104.57894736842105,
EX42,2022-03-04,1325.0,12.0,191.94444444444446,,6665.0,110.41666666666667,
EX42,2022-03-05,395.0,11.0,110.58928571428572,,2666.0,35.90909090909091,
EX42,2022-03-06,1669.0,11.0,100.9090909090909,,6837.0,151.72727272727272,
EX42,2022-03-07,1110.0,15.0,77.36111111111111,,3999.0,74.0,
EX42,2022-03-08,1146.0,7.0,193.4285714285714,,5031.0,163.71428571428572,
EX42,2022-03-09,2473.0,20.0,107.86363636363635,,7998.0,123.65,
EX42,2022-03-10,1648.0,16.0,130.87272727272727,,4945.0,103.0,
EX42,2022-03-11,2203.0,20.0,103.7,,9159.0,110.15,
EX42,2022-03-12,1329.0,12.0,183.0,,4644.0,110.75,
EX42,2022-03-13,1630.0,14.0,210.03030303030303,,6321.0,116.42857142857143,
EX42,2022-03-14,2175.0,20.0,76.65151515151516,,6278.0,108.75,
EX42,2022-03-15,883.0,9.0,83.08333333333333,,6794.0,98.11111111111111,
EX42,2022-03-16,1180.0,11.0,278.1111111111111,,4945.0,107.27272727272727,
EX42,2022-03-17,2275.0,21.0,110.3818181818182,,10277.0,108.33333333333333,
EX42,2022-03-18,1826.0,15.0,130.05,,7912.0,121.73333333333333,
EX42,2022-03-19,1000.0,22.0,117.33333333333334,,9718.0,45.45454545454545,
EX42,2022-03-20,1769.0,4.0,171.75,,4816.0,442.25,
EX42,2022-03-21,687.0,15.0,96.29464285714285,,5934.0,45.8,
EX42,2022-03-22,1765.0,10.0,116.8,,5074.0,176.5,
EX42,2022-03-23,2351.0,22.0,101.40909090909088,,9804.0,106.86363636363636,
EX42,2022-03-24,2179.0,21.0,106.41363636363636,,9546.0,103.76190476190476,
EX42,2022-03-25,2168.0,20.0,112.55,,10406.0,108.4,
EX42,2022-03-26,2395.0,23.0,91.67045454545455,,9159.0,104.1304347826087,
EX42,2022-03-27,1637.0,15.0,123.1607142857143,,6235.0,109.13333333333334,
EX42,2022-03-28,2278.0,21.0,111.46363636363635,,8901.0,108.47619047619048,
EX42,2022-03-29,2425.0,22.0,112.77272727272725,,7740.0,110.22727272727273,
EX42,2022-03-30,2276.0,21.0,110.2,,8428.0,108.38095238095238,
EX42,2022-03-31,1973.0,18.0,118.75974025974024,,8170.0,109.61111111111111,
EX42,2022-04-01,1621.0,15.0,162.89772727272728,,7138.0,108.06666666666666,
EX42,2022-04-02,2191.0,21.0,104.24545454545455,,9073.0,104.33333333333333,
EX42,2022-04-03,2216.0,21.0,99.87272727272727,,8600.0,105.52380952380952,
EX42,2022-04-04,1788.0,17.0,107.62142857142855,,4558.0,105.17647058823529,
EX42,2022-04-05,2041.0,20.0,111.4,,7224.0,102.05,
EX42,2022-04-06,1927.0,19.0,92.39204545454545,,7826.0,101.42105263157895,
EX42,2022-04-07,1864.0,21.0,100.76818181818183,,8127.0,88.76190476190476,
EX42,2022-04-08,1966.0,19.0,107.11309523809521,,8557.0,103.47368421052632,
EX42,2022-04-09,2093.0,20.0,111.1,,6278.0,104.65,
EX42,2022-04-10,2052.0,19.0,106.9090909090909,,9589.0,108.0,
EX42,2022-04-11,2162.0,21.0,102.07272727272725,,9847.0,102.95238095238095,
EX42,2022-04-12,2136.0,21.0,106.85,,10363.0,101.71428571428571,
EX42,2022-04-13,2157.0,20.0,114.7,,10406.0,107.85,
EX42,2022-04-14,2304.0,21.0,101.5,,10793.0,109.71428571428571,
EX42,2022-04-15,2098.0,19.0,86.01111111111112,,10062.0,110.42105263157895,
EX42,2022-04-16,1089.0,11.0,167.10714285714286,,8170.0,99.0,
EX42,2022-04-17,2153.0,21.0,104.35,,9589.0,102.52380952380952,
EX42,2022-04-18,2225.0,21.0,107.96818181818179,,10879.0,105.95238095238095,
EX42,2022-04-19,1665.0,16.0,108.31666666666663,,6880.0,104.0625,
EX42,2022-04-20,2188.0,21.0,112.63636363636365,,9632.0,104.19047619047619,
EX42,2022-04-21,1915.0,17.0,65.0142857142857,,8041.0,112.6470588235294,
EX42,2022-04-22,1242.0,13.0,131.4,,6063.0,95.53846153846153,
EX42,2022-04-23,1682.0,16.0,127.1269841269841,,9804.0,105.125,
EX42,2022-04-24,2135.0,21.0,102.01363636363637,,8944.0,101.66666666666667,
EX42,2022-04-25,2276.0,21.0,108.5909090909091,,9675.0,108.38095238095238,
EX42,2022-04-26,2113.0,20.0,66.65,,9761.0,105.65,
EX42,2022-04-27,1471.0,13.0,245.81666666666666,,5203.0,113.15384615384616,
EX42,2022-04-28,2228.0,20.0,114.0909090909091,,9804.0,111.4,
EX42,2022-04-29,2094.0,22.0,94.86666666666667,,9546.0,95.18181818181819,
EX42,2022-04-30,1604.0,16.0,106.60317460317458,,6708.0,100.25,
EX42,2022-05-01,1444.0,14.0,115.425,,6106.0,103.14285714285714,
EX42,2022-05-02,0.0,7.0,107.5714285714286,,0.0,0.0,
EX42,2022-05-03,1732.0,9.0,113.4444444444444,,5977.0,192.44444444444446,
EX42,2022-05-04,1721.0,19.0,102.31818181818181,,6751.0,90.57894736842105,
EX42,2022-05-05,2253.0,19.0,103.25,,9159.0,118.57894736842105,
EX42,2022-05-06,1246.0,13.0,142.31944444444446,,6407.0,95.84615384615384,
EX42,2022-05-07,1720.0,19.0,79.20555555555555,,5203.0,90.52631578947368,
EX42,2022-05-08,1150.0,10.0,131.875,,5633.0,115.0,
EX42,2022-05-09,1349.0,15.0,117.6607142857143,,4816.0,89.93333333333334,
EX42,2022-05-10,2201.0,19.0,125.3,,8901.0,115.84210526315789,
EX42,2022-05-11,2232.0,20.0,57.74747474747474,,9890.0,111.6,
EX42,2022-05-12,1058.0,10.0,208.7857142857143,,4773.0,105.8,
EX42,2022-05-13,1786.0,17.0,88.44285714285715,,5934.0,105.05882352941177,
EX42,2022-05-14,949.0,8.0,291.8333333333333,,4601.0,118.625,
EX42,2022-05-15,1921.0,19.0,81.73295454545455,,8815.0,101.10526315789474,
EX42,2022-05-16,2219.0,16.0,137.63888888888886,,4859.0,138.6875,
EX42,2022-05-17,1818.0,18.0,133.41558441558442,,7052.0,101.0,
EX42,2022-05-18,2075.0,20.0,101.65656565656565,,10363.0,103.75,
EX42,2022-05-19,2521.0,22.0,112.81818181818181,,9202.0,114.5909090909091,
EX42,2022-05-20,1458.0,14.0,136.375,,4945.0,104.14285714285714,
EX42,2022-05-21,1863.0,17.0,115.2361111111111,,7095.0,109.58823529411765,
EX42,2022-05-22,1879.0,18.0,121.64285714285715,,8299.0,104.38888888888889,
EX42,2022-05-23,1730.0,17.0,113.11363636363636,,6579.0,101.76470588235294,
EX42,2022-05-24,2170.0,20.0,111.5,,5891.0,108.5,
EX42,2022-05-25,1101.0,19.0,81.38333333333333,,10148.0,57.94736842105263,
EX42,2022-05-26,1565.0,6.0,201.0,,4902.0,260.8333333333333,
EX42,2022-05-27,1849.0,17.0,127.47727272727272,,9632.0,108.76470588235294,
EX42,2022-05-28,2140.0,20.0,110.73737373737373,,8686.0,107.0,
EX42,2022-05-29,2179.0,19.0,98.98888888888891,,10320.0,114.6842105263158,
EX42,2022-05-30,907.0,19.0,102.98863636363637,,11094.0,47.73684210526316,
EX42,2022-05-31,954.0,6.0,15.83333333333333,,10492.0,159.0,
EX42,2022-06-01,0.0,0.0,,,9030.0,,
EX42,2022-06-02,0.0,0.0,,,8084.0,,
EX42,2022-06-03,95.0,0.0,,,9460.0,inf,
EX42,2022-06-04,1836.0,10.0,105.1,,8643.0,183.6,
EX42,2022-06-05,2464.0,22.0,119.9545454545455,,10320.0,112.0,
EX42,2022-06-06,1844.0,17.0,119.42424242424245,,7224.0,108.47058823529412,
EX42,2022-06-07,2087.0,18.0,116.1125,,5934.0,115.94444444444444,
EX42,2022-06-08,2185.0,20.0,119.49494949494945,,9804.0,109.25,
EX42,2022-06-09,1773.0,15.0,152.35,,7396.0,118.2,
EX42,2022-06-10,2338.0,20.0,83.0,,7826.0,116.9,
EX42,2022-06-11,1059.0,11.0,162.26666666666665,,13588.0,96.27272727272727,
EX42,2022-06-12,2352.0,20.0,124.32323232323235,,9933.0,117.6,
EX42,2022-06-13,1970.0,16.0,131.91666666666663,,8772.0,123.125,
EX42,2022-06-14,2470.0,21.0,122.36363636363635,,11739.0,117.61904761904762,
EX42,2022-06-15,2574.0,22.0,116.325,,11739.0,117.0,
EX42,2022-06-16,2220.0,19.0,122.08522727272728,,9374.0,116.84210526315789,
EX42,2022-06-17,1790.0,17.0,108.26515151515154,,7568.0,105.29411764705883,
EX42,2022-06-18,2300.0,18.0,132.5,,6450.0,127.77777777777777,
EX42,2022-06-19,2172.0,20.0,112.72727272727272,,11266.0,108.6,
EX42,2022-06-20,2124.0,18.0,129.1,,9245.0,118.0,
EX42,2022-06-21,1756.0,14.0,190.15,,5504.0,125.42857142857143,
EX42,2022-06-22,2445.0,21.0,92.15,,11137.0,116.42857142857143,
EX42,2022-06-23,0.0,-15.0,-55.53333333333333,,10105.0,-0.0,
EX42,2022-06-24,0.0,0.0,,,8901.0,,
EX42,2022-06-25,0.0,0.0,,,8428.0,,
EX42,2022-06-26,0.0,0.0,,,4687.0,,
EX42,2022-06-27,1567.0,10.0,111.1,,4859.0,156.7,
EX42,2022-06-28,2418.0,44.0,81.07058823529411,,8643.0,54.95454545454545,
EX42,2022-06-29,2356.0,22.0,76.375,,11610.0,107.0909090909091,
EX42,2022-06-30,1405.0,13.0,224.0,,8600.0,108.07692307692308,
EX42,2022-07-01,1798.0,-161.0,60.95,,11180.0,-11.167701863354038,
EX42,2022-07-02,2435.0,20.0,122.3,,3225.0,121.75,
EX42,2022-07-03,2157.0,19.0,111.71111111111111,,8471.0,113.52631578947368,
EX42,2022-07-04,2481.0,20.0,129.5,,10320.0,124.05,
EX42,2022-07-05,1837.0,18.0,111.7125,,7912.0,102.05555555555556,
EX42,2022-07-06,1910.0,16.0,135.25,,6149.0,119.375,
EX42,2022-07-07,2368.0,21.0,118.72727272727275,,9589.0,112.76190476190476,
EX42,2022-07-08,2491.0,20.0,120.35,,10578.0,124.55,
EX42,2022-07-09,1876.0,16.0,119.91666666666664,,6321.0,117.25,
EX42,2022-07-10,0.0,5.0,218.2,,1720.0,0.0,
EX42,2022-07-11,2271.0,3.0,448.6666666666667,,6020.0,757.0,
EX42,2022-07-12,2659.0,22.0,105.13636363636365,,9632.0,120.86363636363636,
EX42,2022-07-13,2241.0,19.0,134.04444444444445,,8514.0,117.94736842105263,
EX42,2022-07-14,2522.0,24.0,96.75000000000001,,10535.0,105.08333333333333,
EX42,2022-07-15,2466.0,20.0,84.7,,11653.0,123.3,
EX42,2022-07-16,330.0,8.0,122.93333333333337,,7912.0,41.25,
EX42,2022-07-17,461.0,0.0,,,7697.0,inf,
EX42,2022-07-18,2126.0,20.0,112.45,,8084.0,106.3,
EX42,2022-07-19,2375.0,18.0,143.925,,11266.0,131.94444444444446,
EX42,2022-07-20,2462.0,22.0,103.81818181818181,,3397.0,111.9090909090909,
EX42,2022-07-21,2172.0,19.0,119.65555555555554,,1591.0,114.3157894736842,
EX42,2022-07-22,2519.0,22.0,114.8181818181818,,10449.0,114.5,
EX42,2022-07-23,2526.0,22.0,107.51666666666667,,9245.0,114.81818181818181,
EX42,2022-07-24,2359.0,20.0,130.2,,9503.0,117.95,
EX42,2022-07-25,2543.0,20.0,130.35000000000002,,10234.0,127.15,
EX42,2022-07-26,2190.0,19.0,116.23863636363637,,8471.0,115.26315789473684,
EX42,2022-07-27,2543.0,21.0,114.9090909090909,,9331.0,121.0952380952381,
EX42,2022-07-28,1170.0,15.0,53.01136363636363,,9718.0,78.0,
EX42,2022-07-29,311.0,0.0,,,9030.0,inf,
EX42,2022-07-30,788.0,8.0,164.08333333333331,,3784.0,98.5,
EX42,2022-07-31,1400.0,13.0,351.27272727272725,,5805.0,107.6923076923077,
EX42,2022-08-01,2228.0,200.0,58.17894736842105,,9761.0,11.14,
EX42,2022-08-02,2237.0,17.0,140.84027777777774,,7267.0,131.58823529411765,
EX42,2022-08-03,2102.0,18.0,149.70833333333337,,8514.0,116.77777777777777,
EX42,2022-08-04,2572.0,20.0,119.25,,10922.0,128.6,
EX42,2022-08-05,2295.0,21.0,113.33181818181819,,10836.0,109.28571428571429,
EX42,2022-08-06,2249.0,20.0,108.92929292929293,,9331.0,112.45,
EX42,2022-08-07,2412.0,22.0,109.98333333333333,,9503.0,109.63636363636364,
EX42,2022-08-08,2428.0,20.0,130.7020202020202,,9546.0,121.4,
EX42,2022-08-09,2491.0,22.0,108.72727272727275,,9718.0,113.22727272727273,
EX42,2022-08-10,1813.0,16.0,134.73333333333335,,6235.0,113.3125,
EX42,2022-08-11,2538.0,23.0,107.8219696969697,,2451.0,110.34782608695652,
EX42,2022-08-12,2436.0,20.0,119.94999999999999,,0.0,121.8,
EX42,2022-08-13,2037.0,17.0,135.30714285714285,,0.0,119.82352941176471,
EX42,2022-08-14,2511.0,22.0,113.775,,0.0,114.13636363636364,
EX42,2022-08-15,1805.0,18.0,135.33333333333331,,0.0,100.27777777777777,
EX42,2022-08-16,2575.0,20.0,117.30808080808083,,4859.0,128.75,
EX42,2022-08-17,1165.0,12.0,253.25,,5977.0,97.08333333333333,
EX42,2022-08-18,2203.0,26.0,74.72121212121212,,9159.0,84.73076923076923,
EX42,2022-08-19,758.0,8.0,94.75,,11051.0,94.75,
EX42,2022-08-20,1610.0,15.0,154.6388888888889,,9202.0,107.33333333333333,
EX42,2022-08-21,2206.0,18.0,117.0375,,8944.0,122.55555555555556,
EX42,2022-08-22,939.0,14.0,94.35416666666666,,9804.0,67.07142857142857,
EX42,2022-08-23,647.0,0.0,,,7826.0,inf,
EX42,2022-08-24,0.0,0.0,,,6063.0,,
EX42,2022-08-25,0.0,0.0,,,2365.0,,
EX42,2022-08-26,555.0,0.0,,,7912.0,inf,
EX42,2022-08-27,2324.0,21.0,110.65,,7998.0,110.66666666666667,
EX42,2022-08-28,2415.0,21.0,114.16818181818181,,9890.0,115.0,
EX42,2022-08-29,1844.0,16.0,149.77272727272725,,6278.0,115.25,
EX42,2022-08-30,940.0,16.0,110.47619047619048,,7138.0,58.75,
EX42,2022-08-31,2162.0,11.0,110.3636363636364,,6665.0,196.54545454545453,
EX42,2022-09-01,2419.0,22.0,108.9090909090909,,9976.0,109.95454545454545,
EX42,2022-09-02,2441.0,19.0,140.16666666666663,,9675.0,128.47368421052633,
EX42,2022-09-03,2034.0,16.0,160.1090909090909,,7568.0,127.125,
EX42,2022-09-04,1312.0,21.0,128.33333333333337,,6020.0,62.476190476190474,
EX42,2022-09-05,1320.0,0.0,,,3655.0,inf,
EX42,2022-09-06,2515.0,21.0,116.08636363636364,,8170.0,119.76190476190476,
EX42,2022-09-07,2219.0,21.0,108.04545454545455,,8471.0,105.66666666666667,
EX42,2022-09-08,1233.0,16.0,71.2,,6837.0,77.0625,
EX42,2022-09-09,534.0,0.0,,,301.0,inf,
EX42,2022-09-10,2141.0,19.0,110.31818181818181,,9202.0,112.6842105263158,
EX42,2022-09-11,777.0,25.0,91.61842105263158,,10535.0,31.08,
EX42,2022-09-12,2320.0,11.0,61.18181818181818,,10191.0,210.9090909090909,
EX42,2022-09-13,673.0,17.0,182.6212121212121,,6665.0,39.588235294117645,
EX42,2022-09-14,1945.0,21.0,25.09523809523809,,7998.0,92.61904761904762,
EX42,2022-09-15,1992.0,13.0,652.625,,10535.0,153.23076923076923,
EX42,2022-09-16,1209.0,31.0,88.21190476190478,,10406.0,39.0,
EX42,2022-09-17,2500.0,11.0,102.5454545454545,,10062.0,227.27272727272728,
EX42,2022-09-18,1128.0,21.0,109.29545454545455,,9933.0,53.714285714285715,
EX42,2022-09-19,2249.0,21.0,52.57142857142857,,10019.0,107.0952380952381,
EX42,2022-09-20,2172.0,19.0,108.91666666666664,,8987.0,114.3157894736842,
EX42,2022-09-21,1236.0,34.0,85.37747035573125,,11524.0,36.35294117647059,
EX42,2022-09-22,2391.0,8.0,148.375,,10707.0,298.875,
EX42,2022-09-23,1829.0,18.0,98.03896103896103,,8471.0,101.61111111111111,
